timestamp,endpoint,latency,error_rate,request_rate,error_category
2026-03-13T23:56:21+00:00,api/normal,0.65,0,1,none
2026-03-13T23:56:21+00:00,api/normal,0.67,0,1,none
2026-03-13T23:56:21+00:00,api/normal,0.66,0,1,none
2026-03-13T23:56:21+00:00,api/normal,0.65,0,1,none
2026-03-13T23:56:21+00:00,api/normal,0.73,0,1,none
2026-03-13T23:56:22+00:00,api/slow,1403.26,0,1,none
2026-03-13T23:56:23+00:00,api/slow,1279.5,0,1,none
2026-03-13T23:56:23+00:00,api/error,1.8,1,1,SYSTEM_ERROR
2026-03-13T23:56:24+00:00,api/normal,0.67,0,1,none
2026-03-13T23:56:24+00:00,api/db,3.43,0,1,none
2026-03-13T23:56:24+00:00,api/normal,0.66,0,1,none
2026-03-13T23:56:24+00:00,api/normal,0.64,0,1,none
2026-03-13T23:56:25+00:00,api/slow,1917.6,0,1,none
2026-03-13T23:56:26+00:00,api/error,5.7,1,1,SYSTEM_ERROR
2026-03-13T23:56:26+00:00,api/normal,0.68,0,1,none
2026-03-13T23:56:26+00:00,api/normal,0.66,0,1,none
2026-03-13T23:56:26+00:00,api/normal,0.66,0,1,none
2026-03-13T23:56:31+00:00,api/slow,5016.54,0,1,TIMEOUT_ERROR
2026-03-13T23:56:31+00:00,api/error,2.68,1,1,SYSTEM_ERROR
2026-03-13T23:56:31+00:00,api/normal,0.64,0,1,none
2026-03-13T23:56:31+00:00,api/normal,0.75,0,1,none
2026-03-13T23:56:37+00:00,api/slow,6006.72,0,1,TIMEOUT_ERROR
2026-03-13T23:56:37+00:00,api/error,2.65,1,1,SYSTEM_ERROR
2026-03-13T23:56:37+00:00,api/normal,0.65,0,1,none
2026-03-13T23:56:37+00:00,api/normal,0.92,0,1,none
2026-03-13T23:56:37+00:00,api/error,1.88,1,1,SYSTEM_ERROR
2026-03-13T23:56:37+00:00,api/normal,0.78,0,1,none
2026-03-13T23:56:37+00:00,api/normal,0.65,0,1,none
2026-03-13T23:56:37+00:00,api/normal,0.69,0,1,none
2026-03-13T23:56:37+00:00,api/normal,0.66,0,1,none
2026-03-13T23:56:37+00:00,api/db,2.9,0,1,none
2026-03-13T23:56:37+00:00,api/normal,0.65,0,1,none
2026-03-13T23:56:37+00:00,api/normal,0.65,0,1,none
2026-03-13T23:56:37+00:00,api/normal,0.65,0,1,none
2026-03-13T23:56:37+00:00,api/normal,0.67,0,1,none
2026-03-13T23:56:37+00:00,api/normal,0.73,0,1,none
2026-03-13T23:56:37+00:00,api/normal,0.66,0,1,none
2026-03-13T23:56:37+00:00,api/db,2.76,0,1,none
2026-03-13T23:56:44+00:00,api/slow,7007.02,0,1,TIMEOUT_ERROR
2026-03-13T23:56:44+00:00,api/normal,1.1,0,1,none
2026-03-13T23:56:44+00:00,api/normal,0.66,0,1,none
2026-03-13T23:56:44+00:00,api/normal,0.66,0,1,none
2026-03-13T23:56:44+00:00,api/normal,0.65,0,1,none
2026-03-13T23:56:44+00:00,api/normal,0.65,0,1,none
2026-03-13T23:56:44+00:00,api/normal,0.66,0,1,none
2026-03-13T23:56:45+00:00,api/slow,1308.75,0,1,none
2026-03-13T23:56:45+00:00,api/normal,0.69,0,1,none
2026-03-13T23:56:46+00:00,api/normal,0.75,0,1,none
2026-03-13T23:56:46+00:00,api/normal,0.72,0,1,none
2026-03-13T23:56:46+00:00,api/normal,0.76,0,1,none
2026-03-13T23:56:46+00:00,api/normal,0.68,0,1,none
2026-03-13T23:56:46+00:00,api/normal,1.26,0,1,none
2026-03-13T23:56:46+00:00,api/normal,1.86,0,1,none
2026-03-13T23:56:46+00:00,api/normal,0.7,0,1,none
2026-03-13T23:56:46+00:00,api/normal,0.71,0,1,none
2026-03-13T23:56:46+00:00,api/db,2.8,0,1,none
2026-03-13T23:56:46+00:00,api/db,2.84,0,1,none
2026-03-13T23:56:53+00:00,api/slow,7003.02,0,1,TIMEOUT_ERROR
2026-03-13T23:56:53+00:00,api/error,2.87,1,1,SYSTEM_ERROR
2026-03-13T23:56:53+00:00,api/normal,0.73,0,1,none
2026-03-13T23:56:53+00:00,api/normal,0.71,0,1,none
2026-03-13T23:56:53+00:00,api/normal,0.68,0,1,none
2026-03-13T23:56:55+00:00,api/slow,1766.1,0,1,none
2026-03-13T23:56:55+00:00,api/normal,0.71,0,1,none
2026-03-13T23:56:55+00:00,api/normal,0.65,0,1,none
2026-03-13T23:56:55+00:00,api/normal,0.67,0,1,none
2026-03-13T23:57:02+00:00,api/slow,7007.19,0,1,TIMEOUT_ERROR
2026-03-13T23:57:02+00:00,api/normal,0.8,0,1,none
2026-03-13T23:57:02+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:02+00:00,api/normal,0.64,0,1,none
2026-03-13T23:57:02+00:00,api/normal,0.64,0,1,none
2026-03-13T23:57:04+00:00,api/slow,1807.99,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.64,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.72,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.67,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.64,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.9,0,1,none
2026-03-13T23:57:04+00:00,api/db,3.08,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.67,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.79,0,1,none
2026-03-13T23:57:04+00:00,api/validate,1.98,1,1,UNKNOWN
2026-03-13T23:57:04+00:00,api/normal,0.68,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.76,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.68,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.71,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:04+00:00,api/normal,0.82,0,1,none
2026-03-13T23:57:06+00:00,api/slow,1783.16,0,1,none
2026-03-13T23:57:06+00:00,api/db,3.28,0,1,none
2026-03-13T23:57:12+00:00,api/slow,6010.17,0,1,TIMEOUT_ERROR
2026-03-13T23:57:12+00:00,api/normal,1.42,0,1,none
2026-03-13T23:57:12+00:00,api/normal,0.64,0,1,none
2026-03-13T23:57:14+00:00,api/slow,1817.69,0,1,none
2026-03-13T23:57:15+00:00,api/slow,1390.73,0,1,none
2026-03-13T23:57:15+00:00,api/normal,1.12,0,1,none
2026-03-13T23:57:17+00:00,api/slow,1414.88,0,1,none
2026-03-13T23:57:18+00:00,api/slow,1779.58,0,1,none
2026-03-13T23:57:18+00:00,api/error,2.74,1,1,SYSTEM_ERROR
2026-03-13T23:57:18+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:18+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:18+00:00,api/normal,0.71,0,1,none
2026-03-13T23:57:18+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:18+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:19+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:19+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:19+00:00,api/normal,0.69,0,1,none
2026-03-13T23:57:19+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:19+00:00,api/normal,0.64,0,1,none
2026-03-13T23:57:20+00:00,api/slow,1036.55,0,1,none
2026-03-13T23:57:20+00:00,api/normal,0.73,0,1,none
2026-03-13T23:57:20+00:00,api/normal,0.74,0,1,none
2026-03-13T23:57:22+00:00,api/slow,1997.01,0,1,none
2026-03-13T23:57:22+00:00,api/normal,1.19,0,1,none
2026-03-13T23:57:23+00:00,api/slow,1709.02,0,1,none
2026-03-13T23:57:23+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:23+00:00,api/normal,0.72,0,1,none
2026-03-13T23:57:23+00:00,api/normal,0.64,0,1,none
2026-03-13T23:57:25+00:00,api/slow,1744.78,0,1,none
2026-03-13T23:57:25+00:00,api/normal,1.15,0,1,none
2026-03-13T23:57:25+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:30+00:00,api/slow,5007.55,0,1,TIMEOUT_ERROR
2026-03-13T23:57:32+00:00,api/slow,1764.08,0,1,none
2026-03-13T23:57:32+00:00,api/normal,0.75,0,1,none
2026-03-13T23:57:32+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:32+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:32+00:00,api/normal,0.72,0,1,none
2026-03-13T23:57:32+00:00,api/validate,1.83,1,1,UNKNOWN
2026-03-13T23:57:34+00:00,api/slow,1870.07,0,1,none
2026-03-13T23:57:34+00:00,api/normal,1.14,0,1,none
2026-03-13T23:57:34+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:36+00:00,api/slow,1366.33,0,1,none
2026-03-13T23:57:36+00:00,api/normal,1.43,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.72,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.8,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.76,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.67,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:36+00:00,api/db,3.7,0,1,none
2026-03-13T23:57:36+00:00,api/db,27.43,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:36+00:00,api/db,2.63,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.95,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.73,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.73,0,1,none
2026-03-13T23:57:36+00:00,api/normal,0.75,0,1,none
2026-03-13T23:57:38+00:00,api/slow,1661.86,0,1,none
2026-03-13T23:57:38+00:00,api/normal,1.23,0,1,none
2026-03-13T23:57:38+00:00,api/validate,1.81,1,1,UNKNOWN
2026-03-13T23:57:39+00:00,api/slow,1363.32,0,1,none
2026-03-13T23:57:39+00:00,api/db,2.68,0,1,none
2026-03-13T23:57:39+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:39+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:39+00:00,api/db,3.02,0,1,none
2026-03-13T23:57:39+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:39+00:00,api/normal,0.68,0,1,none
2026-03-13T23:57:39+00:00,api/normal,0.65,0,1,none
2026-03-13T23:57:39+00:00,api/normal,0.68,0,1,none
2026-03-13T23:57:39+00:00,api/db,16.64,0,1,none
2026-03-13T23:57:39+00:00,api/normal,0.66,0,1,none
2026-03-13T23:57:39+00:00,api/normal,0.78,0,1,none
2026-03-13T23:57:41+00:00,api/slow,1740.04,0,1,none
2026-03-13T23:57:42+00:00,api/slow,1352.08,0,1,none
2026-03-13T23:57:44+00:00,api/slow,1566.1,0,1,none
2026-03-13T23:57:44+00:00,api/normal,1.29,0,1,none
2026-03-13T23:57:50+00:00,api/slow,6008.17,0,1,TIMEOUT_ERROR
2026-03-13T23:57:51+00:00,api/slow,1337.67,0,1,none
2026-03-13T23:57:53+00:00,api/slow,1358.07,0,1,none
2026-03-13T23:57:53+00:00,api/normal,1.1,0,1,none
2026-03-13T23:57:53+00:00,api/normal,0.7,0,1,none
2026-03-13T23:57:53+00:00,api/normal,0.69,0,1,none
2026-03-13T23:57:53+00:00,api/error,3.52,1,1,SYSTEM_ERROR
2026-03-13T23:57:54+00:00,api/slow,1044.61,0,1,none
2026-03-13T23:57:54+00:00,api/normal,0.64,0,1,none
2026-03-13T23:57:56+00:00,api/slow,1691.38,0,1,none
2026-03-13T23:57:56+00:00,api/normal,1.15,0,1,none
2026-03-13T23:57:56+00:00,api/normal,0.74,0,1,none
2026-03-13T23:57:57+00:00,api/slow,1511.47,0,1,none
2026-03-13T23:57:58+00:00,api/slow,1207.89,0,1,none
2026-03-13T23:57:58+00:00,api/normal,0.68,0,1,none
2026-03-13T23:57:58+00:00,api/normal,0.64,0,1,none
2026-03-13T23:58:06+00:00,api/slow,7007.91,0,1,TIMEOUT_ERROR
2026-03-13T23:58:06+00:00,api/normal,1.18,0,1,none
2026-03-13T23:58:06+00:00,api/normal,0.77,0,1,none
2026-03-13T23:58:06+00:00,api/normal,0.66,0,1,none
2026-03-13T23:58:06+00:00,api/normal,0.68,0,1,none
2026-03-13T23:58:06+00:00,api/error,2.07,1,1,SYSTEM_ERROR
2026-03-13T23:58:06+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:08+00:00,api/slow,1856.8,0,1,none
2026-03-13T23:58:09+00:00,api/slow,1022.89,0,1,none
2026-03-13T23:58:09+00:00,api/error,2.52,1,1,SYSTEM_ERROR
2026-03-13T23:58:09+00:00,api/normal,0.76,0,1,none
2026-03-13T23:58:09+00:00,api/normal,0.73,0,1,none
2026-03-13T23:58:09+00:00,api/validate,1.55,1,1,UNKNOWN
2026-03-13T23:58:09+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:09+00:00,api/normal,0.64,0,1,none
2026-03-13T23:58:14+00:00,api/slow,5005.39,0,1,TIMEOUT_ERROR
2026-03-13T23:58:14+00:00,api/normal,1.12,0,1,none
2026-03-13T23:58:14+00:00,api/normal,0.64,0,1,none
2026-03-13T23:58:14+00:00,api/normal,0.66,0,1,none
2026-03-13T23:58:15+00:00,api/slow,1466.71,0,1,none
2026-03-13T23:58:15+00:00,api/normal,0.66,0,1,none
2026-03-13T23:58:15+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:15+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:15+00:00,api/normal,0.81,0,1,none
2026-03-13T23:58:15+00:00,api/db,2.47,0,1,none
2026-03-13T23:58:15+00:00,api/error,1.78,1,1,SYSTEM_ERROR
2026-03-13T23:58:15+00:00,api/normal,0.7,0,1,none
2026-03-13T23:58:15+00:00,api/normal,0.64,0,1,none
2026-03-13T23:58:15+00:00,api/db,2.78,0,1,none
2026-03-13T23:58:15+00:00,api/normal,0.64,0,1,none
2026-03-13T23:58:15+00:00,api/db,2.88,0,1,none
2026-03-13T23:58:15+00:00,api/normal,0.68,0,1,none
2026-03-13T23:58:17+00:00,api/slow,1175.38,0,1,none
2026-03-13T23:58:18+00:00,api/slow,1349.58,0,1,none
2026-03-13T23:58:18+00:00,api/normal,0.74,0,1,none
2026-03-13T23:58:18+00:00,api/error,1.93,1,1,SYSTEM_ERROR
2026-03-13T23:58:18+00:00,api/normal,0.83,0,1,none
2026-03-13T23:58:20+00:00,api/slow,1979.59,0,1,none
2026-03-13T23:58:20+00:00,api/normal,1.11,0,1,none
2026-03-13T23:58:20+00:00,api/normal,0.74,0,1,none
2026-03-13T23:58:20+00:00,api/normal,0.66,0,1,none
2026-03-13T23:58:20+00:00,api/normal,0.66,0,1,none
2026-03-13T23:58:20+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:20+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:20+00:00,api/error,1.64,1,1,SYSTEM_ERROR
2026-03-13T23:58:20+00:00,api/normal,1.32,0,1,none
2026-03-13T23:58:20+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:20+00:00,api/normal,0.68,0,1,none
2026-03-13T23:58:20+00:00,api/normal,0.66,0,1,none
2026-03-13T23:58:20+00:00,api/error,1.9,1,1,SYSTEM_ERROR
2026-03-13T23:58:20+00:00,api/normal,0.69,0,1,none
2026-03-13T23:58:20+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:20+00:00,api/normal,0.66,0,1,none
2026-03-13T23:58:22+00:00,api/slow,1487.96,0,1,none
2026-03-13T23:58:24+00:00,api/slow,1886.84,0,1,none
2026-03-13T23:58:24+00:00,api/normal,1.29,0,1,none
2026-03-13T23:58:24+00:00,api/normal,0.77,0,1,none
2026-03-13T23:58:24+00:00,api/normal,0.74,0,1,none
2026-03-13T23:58:24+00:00,api/normal,0.66,0,1,none
2026-03-13T23:58:24+00:00,api/normal,0.83,0,1,none
2026-03-13T23:58:26+00:00,api/slow,1957.53,0,1,none
2026-03-13T23:58:26+00:00,api/error,1.87,1,1,SYSTEM_ERROR
2026-03-13T23:58:26+00:00,api/normal,0.66,0,1,none
2026-03-13T23:58:26+00:00,api/normal,0.77,0,1,none
2026-03-13T23:58:28+00:00,api/slow,1893.35,0,1,none
2026-03-13T23:58:29+00:00,api/slow,1524.38,0,1,none
2026-03-13T23:58:29+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:29+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:29+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:31+00:00,api/slow,1149.97,0,1,none
2026-03-13T23:58:31+00:00,api/normal,1.26,0,1,none
2026-03-13T23:58:31+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:31+00:00,api/normal,0.67,0,1,none
2026-03-13T23:58:31+00:00,api/normal,0.75,0,1,none
2026-03-13T23:58:33+00:00,api/slow,1917.19,0,1,none
2026-03-13T23:58:34+00:00,api/slow,1802.09,0,1,none
2026-03-13T23:58:34+00:00,api/normal,1.16,0,1,none
2026-03-13T23:58:35+00:00,api/db,2.86,0,1,none
2026-03-13T23:58:35+00:00,api/normal,0.66,0,1,none
2026-03-13T23:58:35+00:00,api/normal,0.69,0,1,none
2026-03-13T23:58:35+00:00,api/normal,0.64,0,1,none
2026-03-13T23:58:35+00:00,api/normal,0.64,0,1,none
2026-03-13T23:58:36+00:00,api/slow,1426.79,0,1,none
2026-03-13T23:58:36+00:00,api/normal,0.9,0,1,none
2026-03-13T23:58:36+00:00,api/normal,0.76,0,1,none
2026-03-13T23:58:36+00:00,api/normal,0.71,0,1,none
2026-03-13T23:58:36+00:00,api/normal,0.69,0,1,none
2026-03-13T23:58:36+00:00,api/normal,0.67,0,1,none
2026-03-13T23:58:36+00:00,api/normal,0.67,0,1,none
2026-03-13T23:58:36+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:36+00:00,api/normal,0.64,0,1,none
2026-03-13T23:58:36+00:00,api/normal,0.64,0,1,none
2026-03-13T23:58:43+00:00,api/slow,7011.53,0,1,TIMEOUT_ERROR
2026-03-13T23:58:43+00:00,api/normal,1.11,0,1,none
2026-03-13T23:58:43+00:00,api/normal,0.79,0,1,none
2026-03-13T23:58:45+00:00,api/slow,1811.27,0,1,none
2026-03-13T23:58:45+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:45+00:00,api/normal,1.04,0,1,none
2026-03-13T23:58:45+00:00,api/normal,0.75,0,1,none
2026-03-13T23:58:45+00:00,api/normal,0.69,0,1,none
2026-03-13T23:58:47+00:00,api/slow,1693.37,0,1,none
2026-03-13T23:58:48+00:00,api/slow,1442.25,0,1,none
2026-03-13T23:58:48+00:00,api/normal,0.65,0,1,none
2026-03-13T23:58:48+00:00,api/normal,0.69,0,1,none
2026-03-13T23:58:53+00:00,api/slow,5005.4,0,1,TIMEOUT_ERROR
2026-03-13T23:58:55+00:00,api/slow,1313.34,0,1,none
2026-03-13T23:58:55+00:00,api/normal,0.67,0,1,none
2026-03-13T23:58:55+00:00,api/normal,0.73,0,1,none
2026-03-13T23:59:00+00:00,api/slow,5011.92,0,1,TIMEOUT_ERROR
2026-03-13T23:59:00+00:00,api/normal,1.24,0,1,none
2026-03-13T23:59:02+00:00,api/slow,1988.8,0,1,none
2026-03-13T23:59:02+00:00,api/normal,0.67,0,1,none
2026-03-13T23:59:02+00:00,api/normal,0.65,0,1,none
2026-03-13T23:59:02+00:00,api/normal,0.64,0,1,none
2026-03-13T23:59:02+00:00,api/normal,0.68,0,1,none
2026-03-13T23:59:02+00:00,api/error,1.89,1,1,SYSTEM_ERROR
2026-03-13T23:59:02+00:00,api/normal,0.66,0,1,none
2026-03-13T23:59:02+00:00,api/normal,0.72,0,1,none
2026-03-13T23:59:02+00:00,api/normal,0.79,0,1,none
2026-03-13T23:59:02+00:00,api/error,1.48,1,1,SYSTEM_ERROR
2026-03-13T23:59:02+00:00,api/normal,0.65,0,1,none
2026-03-13T23:59:04+00:00,api/slow,1862.87,0,1,none
2026-03-13T23:59:04+00:00,api/normal,1.12,0,1,none
2026-03-13T23:59:09+00:00,api/slow,5009.85,0,1,TIMEOUT_ERROR
2026-03-13T23:59:11+00:00,api/slow,1703.26,0,1,none
2026-03-13T23:59:11+00:00,api/db,2.86,0,1,none
2026-03-13T23:59:11+00:00,api/normal,0.74,0,1,none
2026-03-13T23:59:11+00:00,api/normal,0.68,0,1,none
2026-03-13T23:59:11+00:00,api/normal,0.66,0,1,none
2026-03-13T23:59:11+00:00,api/normal,0.65,0,1,none
2026-03-13T23:59:12+00:00,api/slow,1239.48,0,1,none
2026-03-13T23:59:12+00:00,api/normal,1.22,0,1,none
2026-03-13T23:59:14+00:00,api/slow,1719.53,0,1,none
2026-03-13T23:59:14+00:00,api/normal,0.65,0,1,none
2026-03-13T23:59:14+00:00,api/validate,1.83,1,1,UNKNOWN
2026-03-13T23:59:14+00:00,api/normal,0.66,0,1,none
2026-03-13T23:59:14+00:00,api/normal,0.65,0,1,none
2026-03-13T23:59:14+00:00,api/normal,0.83,0,1,none
2026-03-13T23:59:15+00:00,api/slow,1116.84,0,1,none
2026-03-13T23:59:22+00:00,api/slow,7008.08,0,1,TIMEOUT_ERROR
2026-03-13T23:59:22+00:00,api/normal,0.68,0,1,none
2026-03-13T23:59:22+00:00,api/normal,0.64,0,1,none
2026-03-13T23:59:27+00:00,api/slow,5013.16,0,1,TIMEOUT_ERROR
2026-03-13T23:59:27+00:00,api/normal,1.25,0,1,none
2026-03-13T23:59:27+00:00,api/normal,0.68,0,1,none
2026-03-13T23:59:27+00:00,api/normal,0.64,0,1,none
2026-03-13T23:59:27+00:00,api/normal,0.73,0,1,none
2026-03-13T23:59:27+00:00,api/normal,0.69,0,1,none
2026-03-13T23:59:27+00:00,api/normal,0.68,0,1,none
2026-03-13T23:59:27+00:00,api/normal,0.68,0,1,none
2026-03-13T23:59:34+00:00,api/slow,7006.63,0,1,TIMEOUT_ERROR
2026-03-13T23:59:36+00:00,api/slow,1226.35,0,1,none
2026-03-13T23:59:36+00:00,api/normal,0.73,0,1,none
2026-03-13T23:59:36+00:00,api/normal,0.8,0,1,none
2026-03-13T23:59:36+00:00,api/normal,0.71,0,1,none
2026-03-13T23:59:36+00:00,api/validate,1.84,1,1,UNKNOWN
2026-03-13T23:59:36+00:00,api/normal,0.66,0,1,none
2026-03-13T23:59:37+00:00,api/slow,1280.28,0,1,none
2026-03-13T23:59:37+00:00,api/db,3.76,0,1,none
2026-03-13T23:59:37+00:00,api/normal,0.65,0,1,none
2026-03-13T23:59:38+00:00,api/slow,1074.89,0,1,none
2026-03-13T23:59:38+00:00,api/normal,0.8,0,1,none
2026-03-13T23:59:38+00:00,api/normal,0.65,0,1,none
2026-03-13T23:59:39+00:00,api/slow,1194.35,0,1,none
2026-03-13T23:59:39+00:00,api/normal,0.67,0,1,none
2026-03-13T23:59:39+00:00,api/validate,1.79,1,1,UNKNOWN
2026-03-13T23:59:39+00:00,api/normal,0.65,0,1,none
2026-03-13T23:59:39+00:00,api/normal,0.66,0,1,none
2026-03-13T23:59:39+00:00,api/normal,0.65,0,1,none
2026-03-13T23:59:39+00:00,api/normal,0.72,0,1,none
2026-03-13T23:59:46+00:00,api/slow,6004.2,0,1,TIMEOUT_ERROR
2026-03-13T23:59:46+00:00,api/normal,1.64,0,1,none
2026-03-13T23:59:46+00:00,api/normal,0.66,0,1,none
2026-03-13T23:59:46+00:00,api/validate,2.12,1,1,UNKNOWN
2026-03-13T23:59:46+00:00,api/normal,0.83,0,1,none
2026-03-13T23:59:46+00:00,api/normal,0.92,0,1,none
2026-03-13T23:59:46+00:00,api/normal,0.7,0,1,none
2026-03-13T23:59:46+00:00,api/normal,0.8,0,1,none
2026-03-13T23:59:46+00:00,api/normal,0.74,0,1,none
2026-03-13T23:59:48+00:00,api/slow,1927.14,0,1,none
2026-03-13T23:59:48+00:00,api/normal,1.27,0,1,none
2026-03-13T23:59:48+00:00,api/error,1.71,1,1,SYSTEM_ERROR
2026-03-13T23:59:48+00:00,api/normal,0.76,0,1,none
2026-03-13T23:59:48+00:00,api/normal,0.9,0,1,none
2026-03-13T23:59:48+00:00,api/normal,1.15,0,1,none
2026-03-13T23:59:48+00:00,api/normal,0.71,0,1,none
2026-03-13T23:59:48+00:00,api/normal,0.78,0,1,none
2026-03-13T23:59:48+00:00,api/normal,0.64,0,1,none
2026-03-13T23:59:48+00:00,api/error,1.51,1,1,SYSTEM_ERROR
2026-03-13T23:59:48+00:00,api/normal,0.81,0,1,none
2026-03-13T23:59:48+00:00,api/validate,1.54,1,1,UNKNOWN
2026-03-13T23:59:48+00:00,api/normal,0.72,0,1,none
2026-03-13T23:59:48+00:00,api/db,3.01,0,1,none
2026-03-13T23:59:48+00:00,api/normal,0.64,0,1,none
2026-03-13T23:59:50+00:00,api/slow,1514.6,0,1,none
2026-03-13T23:59:50+00:00,api/normal,1.34,0,1,none
2026-03-13T23:59:56+00:00,api/slow,6008.2,0,1,TIMEOUT_ERROR
2026-03-13T23:59:56+00:00,api/normal,1.88,0,1,none
2026-03-13T23:59:56+00:00,api/normal,0.74,0,1,none
2026-03-13T23:59:56+00:00,api/error,4.33,1,1,SYSTEM_ERROR
2026-03-13T23:59:56+00:00,api/db,27.08,0,1,none
2026-03-13T23:59:56+00:00,api/normal,0.83,0,1,none
2026-03-13T23:59:56+00:00,api/normal,0.67,0,1,none
2026-03-13T23:59:56+00:00,api/normal,0.7,0,1,none
2026-03-13T23:59:56+00:00,api/normal,0.77,0,1,none
2026-03-13T23:59:56+00:00,api/normal,0.79,0,1,none
2026-03-14T00:00:01+00:00,api/slow,5012.21,0,1,TIMEOUT_ERROR
2026-03-14T00:00:01+00:00,api/normal,1.11,0,1,none
2026-03-14T00:00:01+00:00,api/normal,0.64,0,1,none
2026-03-14T00:00:01+00:00,api/normal,0.66,0,1,none
2026-03-14T00:00:01+00:00,api/normal,0.65,0,1,none
2026-03-14T00:00:01+00:00,api/normal,0.68,0,1,none
2026-03-14T00:00:08+00:00,api/slow,7006.4,0,1,TIMEOUT_ERROR
2026-03-14T00:00:08+00:00,api/normal,1.13,0,1,none
2026-03-14T00:00:08+00:00,api/normal,0.66,0,1,none
2026-03-14T00:00:08+00:00,api/normal,0.66,0,1,none
2026-03-14T00:00:08+00:00,api/error,1.87,1,1,SYSTEM_ERROR
2026-03-14T00:00:08+00:00,api/normal,0.75,0,1,none
2026-03-14T00:00:08+00:00,api/normal,0.86,0,1,none
2026-03-14T00:00:08+00:00,api/normal,1.67,0,1,none
2026-03-14T00:00:08+00:00,api/normal,0.7,0,1,none
2026-03-14T00:00:08+00:00,api/normal,0.75,0,1,none
2026-03-14T00:00:10+00:00,api/slow,1479,0,1,none
2026-03-14T00:00:10+00:00,api/normal,0.78,0,1,none
2026-03-14T00:00:10+00:00,api/normal,0.72,0,1,none
2026-03-14T00:00:11+00:00,api/slow,1729.59,0,1,none
2026-03-14T00:00:11+00:00,api/normal,1.13,0,1,none
2026-03-14T00:00:11+00:00,api/normal,0.66,0,1,none
